id_da,tipo_tributo,id_contribuinte,competencia_origem,data_inscricao,valor_principal,juros,multa,valor_total,valor_recuperado,fase,situacao
2210,IPTU,,2023-01,2024-07-15,5730.87,687.7,1146.17,7564.75,0.0,Administrativa,Em aberto
2211,IPTU,,2023-01,2025-07-25,3870.9,464.51,774.18,5109.59,0.0,Administrativa,Em aberto
2212,IPTU,,2022-01,2024-07-14,6151.44,738.17,1230.29,8119.9,574.26,Administrativa,Parcelado
2213,IPTU,,2022-01,2024-11-10,1841.28,220.95,368.26,2430.49,311.89,Judicial,Parcelado
2214,IPTU,,2023-01,2024-08-26,8779.81,1053.58,1755.96,11589.35,0.0,Judicial,Em aberto
2215,IPTU,,2022-01,2025-02-11,3248.6,389.83,649.72,4288.15,425.98,Administrativa,Parcelado
2216,IPTU,,2022-01,2025-02-11,2212.05,265.45,442.41,2919.91,0.0,Administrativa,Em aberto
2217,IPTU,,2024-01,2025-02-03,2742.07,329.05,548.41,3619.53,1329.13,Administrativa,Parcelado
2218,IPTU,,2024-01,2026-01-01,2934.43,352.13,586.89,3873.45,492.72,Judicial,Parcelado
2219,IPTU,,2024-01,2025-07-13,1498.88,179.87,299.78,1978.52,146.16,Administrativa,Parcelado
2220,IPTU,,2023-01,2025-01-13,6436.38,772.37,1287.28,8496.02,1118.48,Administrativa,Parcelado
2221,IPTU,,2023-01,2024-06-11,5440.13,652.82,1088.03,7180.97,0.0,Judicial,Em aberto
2222,IPTU,,2024-01,2025-07-26,1699.65,203.96,339.93,2243.54,0.0,Administrativa,Em aberto
2223,IPTU,,2023-01,2026-01-13,5945.06,713.41,1189.01,7847.48,0.0,Administrativa,Em aberto
2224,IPTU,,2023-01,2025-05-10,2202.06,264.25,440.41,2906.72,0.0,Administrativa,Em aberto
2225,IPTU,,2022-01,2025-06-08,3935.69,472.28,787.14,5195.11,0.0,Judicial,Em aberto
2226,IPTU,,2023-01,2025-02-15,2133.64,256.04,426.73,2816.4,766.52,Judicial,Parcelado
2227,IPTU,,2022-01,2025-01-31,1517.8,182.14,303.56,2003.5,453.71,Administrativa,Parcelado
2228,IPTU,,2024-01,2025-03-19,4895.19,587.42,979.04,6461.65,0.0,Judicial,Em aberto
2229,IPTU,,2024-01,2025-10-26,2388.43,286.61,477.69,3152.73,0.0,Judicial,Em aberto
2230,IPTU,,2024-01,2026-02-23,4743.64,569.24,948.73,6261.6,0.0,Administrativa,Em aberto
2231,IPTU,,2022-01,2024-08-18,1136.59,136.39,227.32,1500.3,209.59,Judicial,Parcelado
2232,IPTU,,2024-01,2024-06-08,2522.49,302.7,504.5,3329.69,0.0,Judicial,Em aberto
2233,IPTU,,2024-01,2025-06-30,5650.64,678.08,1130.13,7458.84,0.0,Administrativa,Em aberto
2234,IPTU,,2022-01,2025-10-13,2002.42,240.29,400.48,2643.19,0.0,Administrativa,Em aberto
2235,IPTU,,2024-01,2026-01-31,12466.0,1495.92,2493.2,16455.12,0.0,Judicial,Em aberto
2236,IPTU,,2023-01,2025-07-14,5208.81,625.06,1041.76,6875.63,0.0,Administrativa,Em aberto
2237,IPTU,,2024-01,2026-01-30,2382.64,285.92,476.53,3145.08,0.0,Judicial,Em aberto
2238,IPTU,,2022-01,2024-04-24,1628.1,195.37,325.62,2149.09,0.0,Administrativa,Em aberto
2239,IPTU,,2023-01,2024-05-02,8274.64,992.96,1654.93,10922.52,0.0,Judicial,Em aberto
2240,IPTU,,2022-01,2025-03-25,3205.79,384.69,641.16,4231.64,0.0,Administrativa,Em aberto
2241,IPTU,,2022-01,2024-06-25,3716.93,446.03,743.39,4906.35,0.0,Judicial,Em aberto
2242,IPTU,,2023-01,2025-06-13,3663.13,439.58,732.63,4835.33,0.0,Judicial,Em aberto
2243,IPTU,,2023-01,2024-11-14,2613.89,313.67,522.78,3450.33,0.0,Judicial,Em aberto
2244,IPTU,,2024-01,2026-01-24,3350.82,402.1,670.16,4423.08,682.88,Judicial,Parcelado
2245,IPTU,,2024-01,2025-01-18,2938.22,352.59,587.64,3878.45,1461.28,Judicial,Parcelado
2246,IPTU,,2023-01,2025-12-05,2016.61,241.99,403.32,2661.93,692.21,Administrativa,Parcelado
2247,IPTU,,2024-01,2025-10-04,2930.1,351.61,586.02,3867.73,0.0,Judicial,Em aberto
2248,IPTU,,2023-01,2024-07-21,9818.98,1178.28,1963.8,12961.05,0.0,Administrativa,Em aberto
2249,IPTU,,2022-01,2026-02-05,3142.73,377.13,628.55,4148.4,0.0,Judicial,Em aberto
2250,IPTU,,2023-01,2025-09-30,2135.0,256.2,427.0,2818.2,0.0,Judicial,Em aberto
2251,IPTU,,2023-01,2024-12-16,6799.71,815.97,1359.94,8975.62,0.0,Judicial,Em aberto
2252,IPTU,,2022-01,2024-08-04,2008.79,241.05,401.76,2651.6,740.55,Administrativa,Parcelado
2253,IPTU,,2022-01,2024-11-02,8986.47,1078.38,1797.29,11862.14,0.0,Administrativa,Em aberto
2254,IPTU,,2023-01,2026-01-01,2261.84,271.42,452.37,2985.63,0.0,Administrativa,Em aberto
2255,IPTU,,2022-01,2024-05-25,1984.02,238.08,396.8,2618.91,0.0,Judicial,Em aberto
2256,IPTU,,2022-01,2024-05-17,3319.5,398.34,663.9,4381.74,240.42,Judicial,Parcelado
2257,IPTU,,2023-01,2024-07-11,1065.63,127.88,213.13,1406.63,0.0,Administrativa,Em aberto
2258,IPTU,,2023-01,2024-05-28,1059.77,127.17,211.95,1398.9,57.42,Judicial,Parcelado
2259,IPTU,,2022-01,2025-08-20,3822.9,458.75,764.58,5046.23,0.0,Judicial,Em aberto
2260,IPTU,,2024-01,2025-10-11,2457.95,294.95,491.59,3244.49,308.34,Administrativa,Parcelado
2261,IPTU,,2024-01,2025-04-20,3975.26,477.03,795.05,5247.34,0.0,Judicial,Em aberto
2262,IPTU,,2023-01,2025-04-29,4063.22,487.59,812.64,5363.45,0.0,Judicial,Em aberto
2263,IPTU,,2023-01,2024-10-09,6236.84,748.42,1247.37,8232.63,0.0,Administrativa,Em aberto
2264,IPTU,,2023-01,2024-12-23,3754.23,450.51,750.85,4955.58,1784.48,Judicial,Parcelado
2265,IPTU,,2022-01,2024-05-18,2295.15,275.42,459.03,3029.6,0.0,Administrativa,Em aberto
2266,IPTU,,2023-01,2024-10-17,2121.72,254.61,424.34,2800.67,0.0,Administrativa,Em aberto
2267,IPTU,,2023-01,2024-04-21,780.6,93.67,156.12,1030.39,113.51,Judicial,Parcelado
2268,IPTU,,2022-01,2024-05-30,9331.38,1119.77,1866.28,12317.42,3279.58,Administrativa,Parcelado
2269,IPTU,,2024-01,2024-12-01,4303.59,516.43,860.72,5680.74,1168.84,Administrativa,Parcelado
2270,IPTU,,2022-01,2025-04-28,4831.45,579.77,966.29,6377.51,2351.99,Judicial,Parcelado
2271,IPTU,,2022-01,2025-07-18,7261.67,871.4,1452.33,9585.4,3192.71,Judicial,Parcelado
2272,IPTU,,2022-01,2025-06-21,2986.42,358.37,597.28,3942.07,0.0,Administrativa,Em aberto
2273,IPTU,,2023-01,2026-01-07,3047.13,365.66,609.43,4022.21,1418.54,Judicial,Parcelado
2274,IPTU,,2022-01,2025-03-05,1345.01,161.4,269.0,1775.41,0.0,Judicial,Em aberto
2275,IPTU,,2023-01,2025-03-21,9866.82,1184.02,1973.36,13024.2,3134.89,Administrativa,Parcelado
2276,IPTU,,2024-01,2025-05-02,695.45,83.45,139.09,917.99,0.0,Judicial,Em aberto
2277,IPTU,,2024-01,2024-09-02,4550.91,546.11,910.18,6007.2,0.0,Judicial,Em aberto
2278,IPTU,,2023-01,2024-06-20,2196.38,263.57,439.28,2899.22,847.68,Administrativa,Parcelado
2279,IPTU,,2023-01,2025-07-22,3095.54,371.46,619.11,4086.11,0.0,Administrativa,Em aberto
2280,IPTU,,2023-01,2025-06-28,2232.15,267.86,446.43,2946.44,0.0,Administrativa,Em aberto
2281,IPTU,,2024-01,2025-08-22,5841.91,701.03,1168.38,7711.32,0.0,Administrativa,Em aberto
2282,IPTU,,2024-01,2024-06-19,5544.49,665.34,1108.9,7318.73,0.0,Administrativa,Em aberto
2283,IPTU,,2023-01,2025-03-29,3372.09,404.65,674.42,4451.16,0.0,Judicial,Em aberto
2284,IPTU,,2024-01,2024-11-18,3094.64,371.36,618.93,4084.92,393.07,Administrativa,Parcelado
2285,IPTU,,2023-01,2025-09-09,3883.2,465.98,776.64,5125.82,1331.69,Administrativa,Parcelado
2286,IPTU,,2024-01,2025-06-29,3511.6,421.39,702.32,4635.31,0.0,Administrativa,Em aberto
2287,IPTU,,2022-01,2025-06-13,6711.57,805.39,1342.31,8859.27,0.0,Administrativa,Em aberto
2288,IPTU,,2024-01,2025-05-03,12515.67,1501.88,2503.13,16520.68,6258.28,Judicial,Parcelado
2289,IPTU,,2023-01,2025-05-22,4641.55,556.99,928.31,6126.85,0.0,Judicial,Em aberto
2290,IPTU,,2022-01,2024-10-16,2757.04,330.84,551.41,3639.29,0.0,Judicial,Em aberto
2291,IPTU,,2023-01,2025-08-08,4570.08,548.41,914.02,6032.51,0.0,Judicial,Em aberto
2292,IPTU,,2024-01,2024-07-09,7574.63,908.96,1514.93,9998.51,2619.21,Administrativa,Parcelado
2293,IPTU,,2024-01,2025-01-26,1540.58,184.87,308.12,2033.57,561.83,Administrativa,Parcelado
2294,IPTU,,2022-01,2026-01-28,3180.89,381.71,636.18,4198.77,52.23,Judicial,Parcelado
2295,IPTU,,2022-01,2025-10-14,5587.4,670.49,1117.48,7375.37,0.0,Administrativa,Em aberto
2296,IPTU,,2022-01,2025-03-01,10406.55,1248.79,2081.31,13736.65,0.0,Administrativa,Em aberto
2297,IPTU,,2022-01,2025-09-24,3736.75,448.41,747.35,4932.51,0.0,Judicial,Em aberto
2298,IPTU,,2023-01,2024-08-01,5097.29,611.67,1019.46,6728.42,0.0,Judicial,Em aberto
2299,IPTU,,2024-01,2025-04-05,5123.45,614.81,1024.69,6762.95,0.0,Judicial,Em aberto
2300,IPTU,,2024-01,2025-05-30,1002.74,120.33,200.55,1323.62,0.0,Administrativa,Em aberto
2301,IPTU,,2023-01,2024-10-04,5271.03,632.52,1054.21,6957.76,979.64,Administrativa,Parcelado
2302,IPTU,,2022-01,2024-10-19,3951.73,474.21,790.35,5216.28,1026.43,Judicial,Parcelado
2303,IPTU,,2024-01,2026-01-26,5533.2,663.98,1106.64,7303.82,0.0,Administrativa,Em aberto
2304,IPTU,,2022-01,2024-10-22,3370.68,404.48,674.14,4449.3,0.0,Judicial,Em aberto
2305,IPTU,,2024-01,2024-12-25,2237.33,268.48,447.47,2953.28,0.0,Administrativa,Em aberto
2306,IPTU,,2024-01,2025-10-24,1216.02,145.92,243.2,1605.15,0.0,Administrativa,Em aberto
2307,IPTU,,2023-01,2024-10-06,2067.76,248.13,413.55,2729.44,0.0,Administrativa,Em aberto
2308,IPTU,,2024-01,2025-10-26,16987.2,2038.46,3397.44,22423.1,0.0,Judicial,Em aberto
2309,IPTU,,2023-01,2024-09-14,1183.83,142.06,236.77,1562.66,0.0,Administrativa,Em aberto
2310,IPTU,,2024-01,2024-11-15,8430.94,1011.71,1686.19,11128.84,2877.54,Judicial,Parcelado
2311,IPTU,,2023-01,2025-08-04,3751.81,450.22,750.36,4952.39,265.01,Judicial,Parcelado
2312,IPTU,,2023-01,2024-05-01,2656.16,318.74,531.23,3506.13,1034.39,Administrativa,Parcelado
2313,IPTU,,2023-01,2024-05-11,3712.0,445.44,742.4,4899.84,90.2,Judicial,Parcelado
2314,IPTU,,2024-01,2024-07-02,1482.11,177.85,296.42,1956.39,510.34,Administrativa,Parcelado
2315,IPTU,,2024-01,2025-07-21,5416.95,650.03,1083.39,7150.37,0.0,Judicial,Em aberto
2316,IPTU,,2024-01,2026-04-03,10558.72,1267.05,2111.74,13937.51,2479.25,Administrativa,Parcelado
2317,IPTU,,2023-01,2025-06-04,5632.12,675.85,1126.42,7434.4,0.0,Administrativa,Em aberto
2318,IPTU,,2022-01,2024-05-16,7689.38,922.73,1537.88,10149.98,317.46,Administrativa,Parcelado
2319,IPTU,,2024-01,2025-08-16,8000.65,960.08,1600.13,10560.86,3623.39,Administrativa,Parcelado
2320,IPTU,,2022-01,2024-08-02,3836.13,460.34,767.23,5063.69,209.97,Administrativa,Parcelado
2321,IPTU,,2023-01,2024-06-03,2679.24,321.51,535.85,3536.6,944.65,Judicial,Parcelado
2322,IPTU,,2022-01,2024-10-14,3916.81,470.02,783.36,5170.19,0.0,Judicial,Em aberto
2323,IPTU,,2022-01,2026-03-27,2385.77,286.29,477.15,3149.22,0.0,Judicial,Em aberto
2324,IPTU,,2024-01,2026-01-14,2127.07,255.25,425.41,2807.73,1013.29,Administrativa,Parcelado
2325,IPTU,,2023-01,2025-05-17,1630.1,195.61,326.02,2151.73,467.87,Administrativa,Parcelado
2326,IPTU,,2022-01,2025-07-19,4719.97,566.4,943.99,6230.36,0.0,Administrativa,Em aberto
2327,IPTU,,2022-01,2026-02-26,5352.35,642.28,1070.47,7065.1,0.0,Judicial,Em aberto
2328,IPTU,,2023-01,2025-09-01,3696.32,443.56,739.26,4879.14,446.48,Administrativa,Parcelado
2329,IPTU,,2024-01,2025-02-24,21647.95,2597.75,4329.59,28575.29,0.0,Administrativa,Em aberto
2330,IPTU,,2024-01,2024-04-12,6518.79,782.25,1303.76,8604.8,2068.28,Administrativa,Parcelado
2331,IPTU,,2022-01,2024-10-31,3183.04,381.96,636.61,4201.61,1212.54,Administrativa,Parcelado
2332,IPTU,,2024-01,2025-09-13,2977.83,357.34,595.57,3930.74,0.0,Judicial,Em aberto
2333,IPTU,,2022-01,2025-09-08,1719.57,206.35,343.91,2269.83,873.46,Judicial,Parcelado
2334,IPTU,,2024-01,2024-07-08,6583.7,790.04,1316.74,8690.48,809.25,Judicial,Parcelado
2335,IPTU,,2024-01,2025-03-26,1803.53,216.42,360.71,2380.66,0.0,Administrativa,Em aberto
2336,IPTU,,2022-01,2026-03-07,5670.65,680.48,1134.13,7485.26,0.0,Judicial,Em aberto
2337,IPTU,,2022-01,2025-06-23,8928.8,1071.46,1785.76,11786.02,1175.51,Administrativa,Parcelado
2338,IPTU,,2023-01,2024-06-27,4580.37,549.64,916.07,6046.09,0.0,Administrativa,Em aberto
2339,IPTU,,2022-01,2025-04-04,4245.14,509.42,849.03,5603.58,28.44,Administrativa,Parcelado
2340,IPTU,,2024-01,2025-01-03,4352.07,522.25,870.41,5744.73,765.68,Administrativa,Parcelado
2341,IPTU,,2024-01,2025-07-30,1554.63,186.56,310.93,2052.11,496.97,Administrativa,Parcelado
2342,IPTU,,2022-01,2024-06-01,1287.7,154.52,257.54,1699.76,0.0,Judicial,Em aberto
2343,IPTU,,2024-01,2024-12-05,1137.88,136.55,227.58,1502.0,0.0,Judicial,Em aberto
2344,IPTU,,2023-01,2024-05-10,1896.68,227.6,379.34,2503.62,0.0,Judicial,Em aberto
2345,IPTU,,2023-01,2025-12-16,3981.87,477.82,796.37,5256.07,687.95,Judicial,Parcelado
2346,IPTU,,2023-01,2026-04-03,1230.25,147.63,246.05,1623.93,301.78,Administrativa,Parcelado
2347,IPTU,,2023-01,2024-10-30,4086.67,490.4,817.33,5394.4,325.86,Judicial,Parcelado
2348,IPTU,,2023-01,2025-03-31,3287.77,394.53,657.55,4339.86,0.0,Administrativa,Em aberto
2349,IPTU,,2024-01,2026-04-09,13341.44,1600.97,2668.29,17610.7,0.0,Judicial,Em aberto
2350,IPTU,,2022-01,2026-03-26,3153.27,378.39,630.65,4162.32,0.0,Administrativa,Em aberto
2351,IPTU,,2024-01,2024-09-14,1221.81,146.62,244.36,1612.79,195.01,Judicial,Parcelado
2352,IPTU,,2023-01,2024-09-22,1708.69,205.04,341.74,2255.47,0.0,Administrativa,Em aberto
2353,IPTU,,2024-01,2024-12-24,3949.45,473.93,789.89,5213.27,0.0,Judicial,Em aberto
2354,IPTU,,2023-01,2025-03-16,3022.63,362.72,604.53,3989.87,964.87,Judicial,Parcelado
2355,IPTU,,2023-01,2025-08-01,2973.5,356.82,594.7,3925.02,22.49,Administrativa,Parcelado
2356,IPTU,,2024-01,2024-10-20,4316.78,518.01,863.36,5698.15,556.23,Judicial,Parcelado
2357,IPTU,,2022-01,2025-04-18,1200.67,144.08,240.13,1584.88,0.0,Administrativa,Em aberto
2358,IPTU,,2024-01,2024-06-19,2654.39,318.53,530.88,3503.79,0.0,Administrativa,Em aberto
2359,IPTU,,2024-01,2025-03-19,2777.97,333.36,555.59,3666.92,1102.16,Judicial,Parcelado
2360,IPTU,,2023-01,2024-07-21,2990.46,358.86,598.09,3947.41,0.0,Administrativa,Em aberto
2361,IPTU,,2023-01,2025-03-09,1071.45,128.57,214.29,1414.31,0.0,Judicial,Em aberto
2362,IPTU,,2022-01,2025-10-22,1839.99,220.8,368.0,2428.79,0.0,Judicial,Em aberto
2363,IPTU,,2022-01,2025-02-01,4056.79,486.81,811.36,5354.96,1001.54,Judicial,Parcelado
2364,IPTU,,2023-01,2025-08-16,2739.06,328.69,547.81,3615.56,0.0,Administrativa,Em aberto
2365,IPTU,,2022-01,2025-02-21,1098.02,131.76,219.6,1449.39,0.0,Administrativa,Em aberto
2366,IPTU,,2022-01,2025-03-01,7902.34,948.28,1580.47,10431.09,0.0,Administrativa,Em aberto
2367,IPTU,,2024-01,2024-06-23,1914.33,229.72,382.87,2526.92,0.0,Administrativa,Em aberto
2368,IPTU,,2022-01,2025-07-21,9506.85,1140.82,1901.37,12549.04,0.0,Administrativa,Em aberto
2369,IPTU,,2022-01,2024-12-05,2478.7,297.44,495.74,3271.88,614.58,Administrativa,Parcelado
2370,IPTU,,2022-01,2025-02-23,1983.86,238.06,396.77,2618.7,1036.49,Administrativa,Parcelado
2371,IPTU,,2022-01,2025-12-09,3324.1,398.89,664.82,4387.81,0.0,Administrativa,Em aberto
2372,IPTU,,2023-01,2025-01-22,2923.38,350.81,584.68,3858.86,0.0,Judicial,Em aberto
2373,IPTU,,2023-01,2025-06-14,1946.75,233.61,389.35,2569.71,0.0,Administrativa,Em aberto
2374,IPTU,,2023-01,2025-03-10,1146.01,137.52,229.2,1512.73,0.0,Administrativa,Em aberto
2375,IPTU,,2023-01,2025-09-01,7148.07,857.77,1429.61,9435.45,0.0,Administrativa,Em aberto
2376,IPTU,,2024-01,2024-07-10,5179.76,621.57,1035.95,6837.28,1103.03,Judicial,Parcelado
2377,IPTU,,2024-01,2025-10-23,3007.73,360.93,601.55,3970.2,304.29,Administrativa,Parcelado
2378,IPTU,,2022-01,2024-10-20,21566.95,2588.03,4313.39,28468.37,271.66,Administrativa,Parcelado
2379,IPTU,,2022-01,2025-06-13,3857.11,462.85,771.42,5091.39,0.0,Administrativa,Em aberto
2380,IPTU,,2022-01,2025-01-27,2925.62,351.07,585.12,3861.82,0.0,Judicial,Em aberto
2381,IPTU,,2022-01,2024-06-27,5693.12,683.17,1138.62,7514.92,0.0,Judicial,Em aberto
2382,IPTU,,2023-01,2024-07-01,3267.16,392.06,653.43,4312.65,0.0,Administrativa,Em aberto
2383,IPTU,,2023-01,2025-11-24,2455.7,294.68,491.14,3241.52,0.0,Judicial,Em aberto
2384,IPTU,,2022-01,2024-12-10,17413.56,2089.63,3482.71,22985.9,1167.78,Administrativa,Parcelado
2385,IPTU,,2024-01,2024-04-21,2147.92,257.75,429.58,2835.25,0.0,Administrativa,Em aberto
2386,IPTU,,2024-01,2024-07-04,921.69,110.6,184.34,1216.63,144.11,Judicial,Parcelado
2387,IPTU,,2022-01,2025-08-31,2801.69,336.2,560.34,3698.23,461.44,Administrativa,Parcelado
2388,IPTU,,2022-01,2025-12-26,2521.54,302.58,504.31,3328.43,0.0,Judicial,Em aberto
2389,IPTU,,2022-01,2024-06-25,6162.78,739.53,1232.56,8134.87,0.0,Administrativa,Em aberto
2390,IPTU,,2023-01,2024-06-07,1237.18,148.46,247.44,1633.08,128.88,Judicial,Parcelado
2391,IPTU,,2022-01,2025-04-02,2937.14,352.46,587.43,3877.02,0.0,Administrativa,Em aberto
2392,IPTU,,2022-01,2025-08-05,5967.33,716.08,1193.47,7876.88,0.0,Administrativa,Em aberto
2393,IPTU,,2023-01,2026-01-24,1078.13,129.38,215.63,1423.13,0.0,Judicial,Em aberto
2394,IPTU,,2024-01,2025-08-03,11377.21,1365.27,2275.44,15017.92,0.0,Judicial,Em aberto
2395,IPTU,,2023-01,2025-06-30,2640.47,316.86,528.09,3485.42,0.0,Judicial,Em aberto
2396,IPTU,,2024-01,2025-03-01,11289.73,1354.77,2257.95,14902.44,0.0,Judicial,Em aberto
2397,IPTU,,2024-01,2025-03-05,3831.39,459.77,766.28,5057.43,0.0,Administrativa,Em aberto
2398,IPTU,,2024-01,2025-09-23,2886.15,346.34,577.23,3809.72,0.0,Administrativa,Em aberto
2399,IPTU,,2022-01,2025-05-24,1093.77,131.25,218.75,1443.78,83.04,Judicial,Parcelado
2400,IPTU,,2023-01,2024-07-02,1436.93,172.43,287.39,1896.75,0.0,Judicial,Em aberto
2401,IPTU,,2023-01,2025-05-03,3341.59,400.99,668.32,4410.9,1629.57,Judicial,Parcelado
2402,IPTU,,2023-01,2024-07-04,5364.44,643.73,1072.89,7081.06,0.0,Administrativa,Em aberto
2403,IPTU,,2024-01,2026-01-21,3291.87,395.02,658.37,4345.27,1286.46,Administrativa,Parcelado
2404,IPTU,,2023-01,2025-09-03,1357.14,162.86,271.43,1791.42,208.36,Administrativa,Parcelado
2405,IPTU,,2024-01,2026-02-20,2250.86,270.1,450.17,2971.14,0.0,Judicial,Em aberto
2406,IPTU,,2023-01,2026-01-09,4767.05,572.05,953.41,6292.51,0.0,Administrativa,Em aberto
2407,IPTU,,2024-01,2024-12-26,428.11,51.37,85.62,565.11,0.0,Judicial,Em aberto
2408,IPTU,,2023-01,2024-10-16,1846.16,221.54,369.23,2436.93,351.38,Judicial,Parcelado
2409,IPTU,,2023-01,2026-02-07,4289.57,514.75,857.91,5662.23,0.0,Administrativa,Em aberto
2410,IPTU,,2022-01,2025-05-20,3132.05,375.85,626.41,4134.31,0.0,Judicial,Em aberto
2411,IPTU,,2022-01,2024-06-28,12338.25,1480.59,2467.65,16286.49,0.0,Administrativa,Em aberto
2412,IPTU,,2022-01,2024-05-25,7501.4,900.17,1500.28,9901.85,3859.29,Judicial,Parcelado
2413,IPTU,,2023-01,2025-12-03,2189.55,262.75,437.91,2890.21,931.13,Judicial,Parcelado
2414,IPTU,,2023-01,2025-12-23,1511.89,181.43,302.38,1995.69,0.0,Administrativa,Em aberto
2415,IPTU,,2024-01,2026-02-26,3419.58,410.35,683.92,4513.85,0.0,Administrativa,Em aberto
2416,IPTU,,2022-01,2025-02-12,5416.3,649.96,1083.26,7149.52,1862.62,Administrativa,Parcelado
2417,IPTU,,2022-01,2025-01-12,4007.63,480.92,801.53,5290.07,0.0,Judicial,Em aberto
2418,IPTU,,2023-01,2024-08-20,1955.15,234.62,391.03,2580.8,609.48,Judicial,Parcelado
2419,IPTU,,2024-01,2024-09-24,4025.92,483.11,805.18,5314.21,0.0,Judicial,Em aberto
2420,IPTU,,2024-01,2024-12-01,2185.28,262.23,437.06,2884.57,267.96,Judicial,Parcelado
2421,IPTU,,2023-01,2025-06-03,1037.28,124.47,207.46,1369.21,0.0,Judicial,Em aberto
2422,IPTU,,2024-01,2024-08-05,1607.86,192.94,321.57,2122.38,0.0,Administrativa,Em aberto
2423,IPTU,,2024-01,2025-02-23,13847.35,1661.68,2769.47,18278.5,1852.73,Judicial,Parcelado
2424,IPTU,,2022-01,2025-10-30,2825.56,339.07,565.11,3729.74,1027.14,Judicial,Parcelado
2425,IPTU,,2022-01,2025-08-29,1546.31,185.56,309.26,2041.13,0.0,Judicial,Em aberto
2426,IPTU,,2023-01,2024-08-10,2848.6,341.83,569.72,3760.15,1483.85,Administrativa,Parcelado
2427,IPTU,,2022-01,2025-01-05,5819.4,698.33,1163.88,7681.61,2562.61,Administrativa,Parcelado
2428,IPTU,,2022-01,2025-09-20,1664.22,199.71,332.84,2196.77,0.0,Judicial,Em aberto
2429,IPTU,,2022-01,2024-06-06,2484.44,298.13,496.89,3279.46,661.93,Judicial,Parcelado
2430,IPTU,,2024-01,2024-12-29,1533.34,184.0,306.67,2024.01,271.31,Administrativa,Parcelado
2431,IPTU,,2022-01,2025-06-23,6351.29,762.15,1270.26,8383.7,858.42,Judicial,Parcelado
2432,IPTU,,2022-01,2024-06-28,4870.55,584.47,974.11,6429.13,0.0,Administrativa,Em aberto
2433,IPTU,,2024-01,2026-02-14,4897.6,587.71,979.52,6464.83,0.0,Administrativa,Em aberto
2434,IPTU,,2022-01,2024-11-30,1841.52,220.98,368.3,2430.81,0.0,Administrativa,Em aberto
2435,IPTU,,2024-01,2024-12-28,1522.95,182.75,304.59,2010.29,0.0,Judicial,Em aberto
2436,IPTU,,2024-01,2024-07-15,10040.79,1204.89,2008.16,13253.84,268.0,Judicial,Parcelado
2437,IPTU,,2023-01,2024-09-11,4678.16,561.38,935.63,6175.17,2102.95,Judicial,Parcelado
2438,IPTU,,2024-01,2025-01-05,5423.25,650.79,1084.65,7158.69,2554.5,Administrativa,Parcelado
2439,IPTU,,2023-01,2025-03-22,5513.84,661.66,1102.77,7278.27,0.0,Administrativa,Em aberto
2440,IPTU,,2022-01,2026-03-27,1841.35,220.96,368.27,2430.58,164.75,Judicial,Parcelado
2441,IPTU,,2023-01,2025-07-18,7256.88,870.83,1451.38,9579.08,0.0,Administrativa,Em aberto
2442,IPTU,,2023-01,2024-12-06,3990.41,478.85,798.08,5267.34,0.0,Administrativa,Em aberto
2443,IPTU,,2022-01,2025-03-10,9971.11,1196.53,1994.22,13161.87,504.24,Judicial,Parcelado
2444,IPTU,,2022-01,2024-11-13,2227.11,267.25,445.42,2939.79,0.0,Judicial,Em aberto
2445,IPTU,,2024-01,2025-12-31,2552.15,306.26,510.43,3368.84,0.0,Administrativa,Em aberto
2446,IPTU,,2022-01,2025-08-05,3810.22,457.23,762.04,5029.49,0.0,Judicial,Em aberto
2447,IPTU,,2022-01,2026-02-16,9131.38,1095.77,1826.28,12053.42,0.0,Judicial,Em aberto
2448,IPTU,,2024-01,2025-02-14,5907.6,708.91,1181.52,7798.03,0.0,Judicial,Em aberto
2449,IPTU,,2022-01,2025-05-26,1301.58,156.19,260.32,1718.09,0.0,Judicial,Em aberto
2450,IPTU,,2024-01,2026-01-30,3743.22,449.19,748.64,4941.05,1289.15,Administrativa,Parcelado
2451,IPTU,,2022-01,2024-10-23,2353.66,282.44,470.73,3106.83,0.0,Judicial,Em aberto
2452,IPTU,,2022-01,2024-11-22,6929.17,831.5,1385.83,9146.5,0.0,Administrativa,Em aberto
2453,IPTU,,2023-01,2025-08-14,4531.47,543.78,906.29,5981.54,1621.7,Judicial,Parcelado
2454,IPTU,,2023-01,2024-06-20,4557.68,546.92,911.54,6016.14,894.37,Judicial,Parcelado
2455,IPTU,,2024-01,2024-06-26,4182.17,501.86,836.43,5520.46,0.0,Judicial,Em aberto
2456,IPTU,,2022-01,2026-03-20,3577.64,429.32,715.53,4722.48,0.0,Administrativa,Em aberto
2457,IPTU,,2024-01,2025-06-03,7205.7,864.68,1441.14,9511.52,0.0,Administrativa,Em aberto
2458,IPTU,,2023-01,2025-03-27,3681.7,441.8,736.34,4859.84,518.73,Administrativa,Parcelado
2459,IPTU,,2023-01,2024-11-22,3663.24,439.59,732.65,4835.48,1654.15,Administrativa,Parcelado
2460,IPTU,,2024-01,2026-01-23,4124.26,494.91,824.85,5444.02,235.81,Administrativa,Parcelado
2461,IPTU,,2022-01,2024-06-17,2525.35,303.04,505.07,3333.46,0.0,Administrativa,Em aberto
2462,IPTU,,2022-01,2026-01-24,5465.41,655.85,1093.08,7214.34,0.0,Judicial,Em aberto
