id_contribuinte,cnae,desc_cnae,porte,regime_tributario,bairro,gap_medio_pct,taxa_omissao,meses_sem_fiscalizacao,gap_vs_bench_pct,score_risco,faixa_risco,irregularidade_confirmada,receita_media_12m
1758,8650-0,Atividades de saúde humana,MD,Lucro Real,Vila Nova,72.29,0.1667,36,9.64,0.1,Baixo,0,140729.45
1759,8512-1,Ensino fundamental,MEI,MEI,Glória,2.9,0.0,36,96.22,0.0,Baixo,0,4080.9
1760,5310-5,Atividades dos correios,MEI,MEI,Centro,3.09,0.0,36,93.38,0.0,Baixo,0,3087.42
1761,6202-3,Desenvolvimento de sistemas,MEI,MEI,Jardim Rio Branco,6.33,0.0,36,96.23,0.0,Baixo,0,3466.69
1762,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila São Jorge,5.26,0.0,36,97.16,0.0,Baixo,0,5925.57
1763,8511-2,Educação infantil,MEI,MEI,Esplanada dos Barreiros,22.31,0.1667,36,97.14,0.0,Baixo,0,2582.08
1764,9311-5,Academias e fitness,GR,Lucro Real,Vila Bocaina,43.38,0.25,36,0.0,0.3,Baixo,0,547926.55
1765,7711-0,Locação de automóveis,GR,Lucro Real,Japuí,5.89,0.0,36,0.0,0.0,Baixo,0,2702310.47
1767,9602-5,Cabeleireiros e similares,MEI,MEI,Esplanada dos Barreiros,14.32,0.0833,24,91.98,94.6,Alto,1,2798.33
1768,8599-6,Treinamento e capacitação,MEI,MEI,Vila São Jorge,8.4,0.0,26,95.34,99.3,Alto,1,2926.81
1770,5310-5,Atividades dos correios,EPP,Lucro Presumido,Parque Bitaru,5.4,0.0,36,0.0,0.1,Baixo,0,56053.06
1771,8511-2,Educação infantil,MEI,MEI,Japuí,32.65,0.0833,36,97.11,0.0,Baixo,0,2606.2
1772,4771-7,Comércio farmacêutico,MEI,MEI,Centro,6.37,0.0,36,96.91,0.0,Baixo,0,7643.03
1773,6911-7,Atividades jurídicas,MD,Lucro Presumido,Glória,5.61,0.0,36,0.0,0.0,Baixo,0,420080.94
1774,4771-7,Comércio farmacêutico,MEI,MEI,Centro,7.53,0.0,36,96.94,0.0,Baixo,0,7589.36
1775,4921-3,Transporte rodoviário coletivo,MEI,MEI,Cidade Nautica,3.21,0.0,36,98.55,0.0,Baixo,0,7820.05
1776,8650-0,Atividades de saúde humana,EPP,Simples Nacional,Esplanada dos Barreiros,7.46,0.0,36,10.15,0.0,Baixo,0,139924.02
1777,5310-5,Atividades dos correios,ME,Lucro Presumido,Centro,20.93,0.1667,36,67.76,0.0,Baixo,0,15038.65
1778,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Bocaina,42.02,0.1667,36,97.53,0.0,Baixo,0,2265.4
1779,6920-6,Atividades contábeis,MEI,MEI,Vila Nova,3.39,0.0,36,95.53,0.1,Baixo,0,4188.22
1780,8511-2,Educação infantil,MEI,MEI,Ilha Porchat,6.33,0.0,36,96.13,0.0,Baixo,0,3492.79
1781,6202-3,Desenvolvimento de sistemas,MEI,MEI,Vila Margarida,34.3,0.0833,36,97.14,0.0,Baixo,0,2631.8
1782,8511-2,Educação infantil,MEI,MEI,Ilha Porchat,6.93,0.0,36,96.24,0.1,Baixo,0,3388.79
1783,4330-4,Acabamentos em construção,ME,Simples Nacional,Catiapoa,33.01,0.0,19,84.3,25.6,Baixo,0,25459.1
1784,4330-4,Acabamentos em construção,ME,Simples Nacional,Cidade Nautica,37.3,0.0833,36,84.07,0.0,Baixo,0,25832.86
1785,5620-1,Serviços de alimentação,EPP,Simples Nacional,Ilha Porchat,67.13,0.1667,12,62.49,99.3,Alto,1,33988.16
1786,7711-0,Locação de automóveis,MEI,MEI,Alto da Boa Vista,14.63,0.0833,36,97.96,0.1,Baixo,0,6138.66
1787,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Esplanada dos Barreiros,65.37,0.0833,36,68.5,0.1,Baixo,0,28948.98
1788,4120-4,Construção de edifícios,MD,Lucro Real,Alto da Boa Vista,2.41,0.0,36,0.0,0.0,Baixo,0,821559.27
1790,8511-2,Educação infantil,EPP,Simples Nacional,Catiapoa,13.98,0.0833,21,36.84,48.8,Médio,0,56990.63
1791,7711-0,Locação de automóveis,ME,Lucro Presumido,Parque Bitaru,38.44,0.0833,36,89.59,0.0,Baixo,0,31380.84
1792,8512-1,Ensino fundamental,ME,Lucro Presumido,Vila Bocaina,59.04,0.0,36,90.12,0.2,Baixo,0,10675.63
1793,6911-7,Atividades jurídicas,ME,Lucro Presumido,Esplanada dos Barreiros,6.1,0.0,36,76.85,0.0,Baixo,0,30428.29
1794,8511-2,Educação infantil,ME,Simples Nacional,Vila Bocaina,34.05,0.0833,36,84.9,0.1,Baixo,0,13626.3
1795,7490-1,Consultoria empresarial,MEI,MEI,Vila Bocaina,4.27,0.0,35,95.63,46.9,Médio,1,4048.63
1796,6201-5,Desenvolvimento de software,GR,Lucro Real,Centro,4.36,0.0,36,0.0,0.2,Baixo,0,1206887.71
1797,6920-6,Atividades contábeis,ME,Lucro Presumido,Vila Bocaina,4.53,0.0,36,71.86,0.1,Baixo,0,26398.0
1798,7490-1,Consultoria empresarial,ME,Lucro Presumido,Porto Grande,37.2,0.0833,36,82.65,0.0,Baixo,0,16082.1
1799,5620-1,Serviços de alimentação,MEI,MEI,Parque Bitaru,12.69,0.0833,23,93.84,5.4,Baixo,0,5578.27
1800,6920-6,Atividades contábeis,ME,Lucro Presumido,Vila São Jorge,34.21,0.0,36,78.11,0.2,Baixo,0,20532.14
1801,9311-5,Academias e fitness,MEI,MEI,Jardim Rio Branco,6.5,0.0,36,97.59,0.2,Baixo,0,4279.52
1802,7711-0,Locação de automóveis,MEI,MEI,Ilha Porchat,4.27,0.0,36,97.75,0.0,Baixo,0,6780.03
1803,4921-3,Transporte rodoviário coletivo,MEI,MEI,Alto da Boa Vista,13.27,0.0833,36,98.72,0.0,Baixo,0,6889.12
1804,4120-4,Construção de edifícios,EPP,Lucro Presumido,Porto Grande,4.83,0.0,4,47.72,95.2,Alto,1,205648.33
1805,8650-0,Atividades de saúde humana,MD,Lucro Presumido,Parque Bitaru,64.92,0.0833,36,0.0,0.2,Baixo,0,188650.15
1806,5611-2,Restaurantes e similares,ME,Simples Nacional,Porto Grande,14.44,0.0833,36,67.83,0.0,Baixo,0,32876.39
1807,5611-2,Restaurantes e similares,ME,Lucro Presumido,Catiapoa,39.2,0.0833,36,77.71,0.0,Baixo,0,22781.08
1808,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Catiapoa,3.83,0.0,36,78.54,0.0,Baixo,0,44764.3
1809,7490-1,Consultoria empresarial,ME,Simples Nacional,Vila Bocaina,29.78,0.0,36,79.84,0.0,Baixo,0,18686.76
1810,6202-3,Desenvolvimento de sistemas,EPP,Simples Nacional,Ilha Porchat,6.22,0.0,36,18.0,0.0,Baixo,0,75357.49
1811,6911-7,Atividades jurídicas,EPP,Lucro Presumido,Vila Bocaina,7.21,0.0,17,13.23,5.7,Baixo,0,114054.07
1812,7490-1,Consultoria empresarial,MEI,MEI,Cidade Nautica,71.97,0.25,36,98.7,0.3,Baixo,0,1209.73
1813,8599-6,Treinamento e capacitação,MEI,MEI,Esplanada dos Barreiros,8.97,0.0,36,95.3,0.1,Baixo,0,2951.62
1814,7711-0,Locação de automóveis,MEI,MEI,Vila Bocaina,71.85,0.25,16,99.35,99.4,Alto,1,1970.87
1815,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Porto Grande,32.57,0.0,21,48.81,59.0,Médio,1,32133.59
1816,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Vila Margarida,18.85,0.1667,36,16.34,0.0,Baixo,0,207258.18
1817,8512-1,Ensino fundamental,ME,Simples Nacional,Jardim Rio Branco,11.32,0.0833,36,77.82,0.0,Baixo,0,23963.77
1818,6911-7,Atividades jurídicas,MEI,MEI,Jardim Rio Branco,4.5,0.0,36,96.47,0.1,Baixo,0,4645.23
1819,7711-0,Locação de automóveis,MD,Lucro Presumido,Vila Margarida,5.99,0.0,17,0.0,8.2,Baixo,0,709237.4
1820,4120-4,Construção de edifícios,MEI,MEI,Ilha Porchat,7.23,0.0,8,98.08,65.7,Médio,0,7542.23
1822,5310-5,Atividades dos correios,ME,Lucro Presumido,Ilha Porchat,4.1,0.0,36,63.3,0.1,Baixo,0,17122.45
1823,8512-1,Ensino fundamental,EPP,Lucro Presumido,Porto Grande,6.49,0.0,36,16.92,0.1,Baixo,0,89754.3
1824,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Parque Bitaru,20.25,0.1667,36,80.52,0.1,Baixo,0,17903.41
1825,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Jardim Rio Branco,76.9,0.3333,36,94.18,0.4,Baixo,0,5352.8
1826,4921-3,Transporte rodoviário coletivo,EPP,Lucro Presumido,Vila São Jorge,6.53,0.0,23,60.99,10.7,Baixo,0,209735.08
1827,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Centro,5.85,0.0,36,15.49,0.0,Baixo,0,176278.4
1828,5620-1,Serviços de alimentação,MEI,MEI,Ilha Porchat,5.62,0.0,36,93.66,0.1,Baixo,0,5745.23
1829,9602-5,Cabeleireiros e similares,MEI,MEI,Glória,6.79,0.0,36,91.27,0.1,Baixo,0,3045.32
1830,5611-2,Restaurantes e similares,ME,Lucro Presumido,Centro,71.65,0.25,36,89.0,0.2,Baixo,0,11245.43
1831,5310-5,Atividades dos correios,ME,Simples Nacional,Catiapoa,6.26,0.0,36,63.35,0.1,Baixo,0,17095.91
1832,8512-1,Ensino fundamental,MEI,MEI,Ilha Porchat,4.73,0.0,14,96.13,97.4,Alto,1,4182.11
1833,8512-1,Ensino fundamental,ME,Simples Nacional,Ilha Porchat,3.66,0.0,36,75.6,0.0,Baixo,0,26361.55
1834,8512-1,Ensino fundamental,EPP,Simples Nacional,Cidade Nautica,4.45,0.0,29,22.23,43.2,Médio,0,84019.15
1835,9311-5,Academias e fitness,MEI,MEI,Esplanada dos Barreiros,3.26,0.0,36,97.39,0.0,Baixo,0,4634.87
1836,4120-4,Construção de edifícios,MEI,MEI,Alto da Boa Vista,5.21,0.0,36,98.0,0.0,Baixo,0,7869.5
1837,8511-2,Educação infantil,EPP,Simples Nacional,Jardim Rio Branco,5.34,0.0,36,25.16,0.0,Baixo,0,67527.59
1838,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Alto da Boa Vista,6.58,0.0,36,90.03,0.0,Baixo,0,53588.32
1839,5310-5,Atividades dos correios,MEI,MEI,Esplanada dos Barreiros,12.6,0.0833,33,94.29,5.4,Baixo,0,2665.93
1840,6920-6,Atividades contábeis,EPP,Simples Nacional,Vila Margarida,8.08,0.0,36,9.76,0.0,Baixo,0,84636.98
1841,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Japuí,3.57,0.0,36,0.0,0.0,Baixo,0,248062.94
1842,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Glória,11.99,0.0833,36,23.89,0.1,Baixo,0,47778.52
1843,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Esplanada dos Barreiros,6.94,0.0,36,22.65,0.1,Baixo,0,125397.36
1844,9602-5,Cabeleireiros e similares,MD,Lucro Real,Esplanada dos Barreiros,6.95,0.0,36,0.0,0.1,Baixo,0,147180.98
1845,4921-3,Transporte rodoviário coletivo,MEI,MEI,Parque Bitaru,6.76,0.0,36,98.69,0.1,Baixo,0,7038.88
1846,8511-2,Educação infantil,EPP,Simples Nacional,Vila Bocaina,5.61,0.0,36,27.74,0.0,Baixo,0,65198.0
1847,7490-1,Consultoria empresarial,EPP,Lucro Presumido,Vila Margarida,5.2,0.0,36,15.86,0.2,Baixo,0,78008.4
1848,6920-6,Atividades contábeis,MEI,MEI,Vila São Jorge,5.18,0.0,11,95.25,15.3,Baixo,0,4453.73
1849,6201-5,Desenvolvimento de software,GR,Lucro Real,Cidade Nautica,38.65,0.1667,36,0.0,0.3,Baixo,0,721431.78
1850,9311-5,Academias e fitness,MD,Lucro Presumido,Centro,5.58,0.0,36,0.0,0.2,Baixo,0,339732.91
1852,5620-1,Serviços de alimentação,MEI,MEI,Centro,46.66,0.1667,36,96.25,0.2,Baixo,0,3393.73
1853,8512-1,Ensino fundamental,MD,Lucro Real,Centro,77.75,0.3333,12,33.54,98.8,Alto,1,71803.01
1854,5310-5,Atividades dos correios,EPP,Lucro Presumido,Glória,5.33,0.0,36,0.0,0.1,Baixo,0,57902.38
1855,5310-5,Atividades dos correios,MEI,MEI,Vila São Jorge,70.01,0.0833,36,98.02,0.2,Baixo,0,925.84
1858,6201-5,Desenvolvimento de software,GR,Lucro Real,Vila São Jorge,7.54,0.0,36,0.0,0.1,Baixo,0,1138019.47
1859,8630-5,Atividades de atenção à saúde,MEI,MEI,Porto Grande,15.63,0.0833,36,97.62,0.0,Baixo,0,4954.11
1860,6920-6,Atividades contábeis,ME,Simples Nacional,Catiapoa,5.48,0.0,36,68.1,0.0,Baixo,0,29922.14
1861,6201-5,Desenvolvimento de software,MEI,MEI,Vila São Jorge,37.39,0.0833,19,97.83,98.1,Alto,1,2896.2
1862,4330-4,Acabamentos em construção,MD,Lucro Presumido,Glória,14.21,0.0833,36,0.0,0.1,Baixo,0,424462.82
1863,5620-1,Serviços de alimentação,ME,Lucro Presumido,Vila São Jorge,70.39,0.0833,36,88.89,0.2,Baixo,0,10065.17
1864,4330-4,Acabamentos em construção,MEI,MEI,Esplanada dos Barreiros,7.07,0.0,36,96.97,0.0,Baixo,0,4916.04
1865,7490-1,Consultoria empresarial,MEI,MEI,Vila Nova,4.7,0.0,36,95.5,0.0,Baixo,0,4172.36
1866,9602-5,Cabeleireiros e similares,MEI,MEI,Catiapoa,63.94,0.0833,36,96.39,0.1,Baixo,0,1261.3
1867,8630-5,Atividades de atenção à saúde,ME,Simples Nacional,Japuí,4.34,0.0,36,78.86,0.0,Baixo,0,44092.81
1868,6202-3,Desenvolvimento de sistemas,MEI,MEI,Alto da Boa Vista,2.34,0.0,36,95.99,0.2,Baixo,0,3686.0
1869,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Vila São Jorge,42.68,0.1667,36,45.62,0.0,Baixo,0,49971.48
1870,4120-4,Construção de edifícios,EPP,Lucro Presumido,Glória,6.08,0.0,36,43.03,0.1,Baixo,0,224132.5
1871,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Vila Bocaina,41.63,0.1667,36,4.46,0.1,Baixo,0,513669.38
1872,6920-6,Atividades contábeis,EPP,Lucro Presumido,Vila Bocaina,4.97,0.0,36,6.39,0.0,Baixo,0,87799.48
1873,7490-1,Consultoria empresarial,MEI,MEI,Vila Nova,3.81,0.0,23,95.43,20.8,Baixo,0,4237.74
1874,8599-6,Treinamento e capacitação,EPP,Lucro Presumido,Centro,14.15,0.0833,4,36.25,95.1,Alto,1,40023.29
1875,4771-7,Comércio farmacêutico,ME,Simples Nacional,Ilha Porchat,66.0,0.1667,36,92.11,0.3,Baixo,0,19547.21
1876,4330-4,Acabamentos em construção,MD,Lucro Real,Alto da Boa Vista,64.53,0.0833,36,3.7,0.1,Baixo,0,156117.31
1877,8511-2,Educação infantil,MEI,MEI,Centro,32.02,0.0833,36,97.15,0.1,Baixo,0,2571.89
1878,5620-1,Serviços de alimentação,MEI,MEI,Japuí,14.67,0.0833,36,93.87,0.0,Baixo,0,5550.44
1879,6911-7,Atividades jurídicas,MEI,MEI,Parque Bitaru,4.56,0.0,36,96.23,0.0,Baixo,0,4955.32
1881,6911-7,Atividades jurídicas,MEI,MEI,Catiapoa,31.89,0.0,36,97.52,0.0,Baixo,0,3254.89
1882,5310-5,Atividades dos correios,ME,Simples Nacional,Vila São Jorge,13.46,0.0833,36,64.49,0.0,Baixo,0,16566.48
1883,4330-4,Acabamentos em construção,ME,Simples Nacional,Vila Nova,3.81,0.0,36,76.59,0.1,Baixo,0,37954.97
1884,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila São Jorge,3.11,0.0,36,75.81,0.0,Baixo,0,22231.17
1885,6201-5,Desenvolvimento de software,MEI,MEI,Vila Margarida,4.45,0.0,12,96.6,24.3,Baixo,0,4529.39
1886,8650-0,Atividades de saúde humana,ME,Lucro Presumido,Cidade Nautica,65.98,0.1667,36,91.29,0.4,Baixo,0,13568.66
1887,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Margarida,35.52,0.0,36,93.91,0.1,Baixo,0,2125.15
1888,5611-2,Restaurantes e similares,EPP,Lucro Presumido,Glória,71.95,0.25,36,64.33,0.1,Baixo,0,36457.18
1889,4771-7,Comércio farmacêutico,EPP,Lucro Presumido,Jardim Rio Branco,6.11,0.0,36,2.05,0.1,Baixo,0,242666.69
1890,9602-5,Cabeleireiros e similares,EPP,Simples Nacional,Jardim Rio Branco,65.85,0.0833,36,56.26,0.1,Baixo,0,15264.94
1891,4771-7,Comércio farmacêutico,ME,Simples Nacional,Vila Margarida,3.23,0.0,36,76.76,0.0,Baixo,0,57582.01
1892,9311-5,Academias e fitness,MEI,MEI,Alto da Boa Vista,40.91,0.0833,36,98.49,0.3,Baixo,0,2675.0
1893,4921-3,Transporte rodoviário coletivo,EPP,Simples Nacional,Vila Bocaina,7.85,0.0,36,61.07,0.1,Baixo,0,209315.58
1894,4330-4,Acabamentos em construção,ME,Lucro Presumido,Vila Margarida,14.46,0.0833,36,79.45,0.8,Baixo,0,33317.14
1895,8630-5,Atividades de atenção à saúde,MEI,MEI,Vila Margarida,74.04,0.1667,36,99.27,0.2,Baixo,0,1531.48
1896,4771-7,Comércio farmacêutico,MEI,MEI,Ilha Porchat,4.23,0.0,36,97.02,0.0,Baixo,0,7377.65
1897,8599-6,Treinamento e capacitação,ME,Simples Nacional,Cidade Nautica,38.49,0.0833,36,82.46,0.1,Baixo,0,11011.08
1898,8512-1,Ensino fundamental,MEI,MEI,Vila Nova,34.16,0.0,3,97.26,99.0,Alto,1,2957.54
1899,5620-1,Serviços de alimentação,ME,Lucro Presumido,Vila Margarida,3.69,0.0,36,64.57,0.0,Baixo,0,32107.45
1900,4120-4,Construção de edifícios,MEI,MEI,Vila Bocaina,12.79,0.0833,36,98.16,0.0,Baixo,0,7223.02
1902,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Jardim Rio Branco,74.64,0.25,36,78.07,0.3,Baixo,0,20150.7
1903,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Nova,69.52,0.0833,36,97.4,0.4,Baixo,0,908.38
1904,6911-7,Atividades jurídicas,ME,Simples Nacional,Parque Bitaru,5.85,0.0,7,75.54,55.4,Médio,0,32147.24
1905,5620-1,Serviços de alimentação,MEI,MEI,Vila Bocaina,5.27,0.0,36,92.92,0.0,Baixo,0,6412.94
1906,5310-5,Atividades dos correios,EPP,Lucro Presumido,Vila São Jorge,13.28,0.0833,4,0.0,4.8,Baixo,0,53075.5
1907,6911-7,Atividades jurídicas,MEI,MEI,Vila Nova,43.48,0.1667,36,97.7,0.0,Baixo,0,3017.31
1908,5620-1,Serviços de alimentação,MEI,MEI,Parque Bitaru,2.67,0.0,36,93.19,0.1,Baixo,0,6169.05
1909,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Centro,30.49,0.0,36,69.88,0.1,Baixo,0,10512.55
1910,8630-5,Atividades de atenção à saúde,EPP,Simples Nacional,Jardim Rio Branco,2.73,0.0,36,15.49,0.0,Baixo,0,176272.95
1911,5310-5,Atividades dos correios,ME,Simples Nacional,Vila Nova,16.69,0.0833,36,70.47,0.0,Baixo,0,13777.01
1912,6920-6,Atividades contábeis,EPP,Simples Nacional,Jardim Rio Branco,3.99,0.0,34,10.89,6.5,Baixo,0,83581.86
1913,6201-5,Desenvolvimento de software,MEI,MEI,Vila Margarida,3.76,0.0,1,96.74,94.4,Alto,1,4351.56
1914,5611-2,Restaurantes e similares,ME,Lucro Presumido,Ilha Porchat,3.26,0.0,36,64.98,0.0,Baixo,0,35789.61
1915,4921-3,Transporte rodoviário coletivo,EPP,Lucro Presumido,Japuí,3.16,0.0,36,58.69,0.2,Baixo,0,222124.42
1916,5620-1,Serviços de alimentação,ME,Lucro Presumido,Catiapoa,32.43,0.0,36,75.49,0.0,Baixo,0,22208.46
1917,4330-4,Acabamentos em construção,EPP,Lucro Presumido,Japuí,13.01,0.0833,18,27.2,24.6,Baixo,0,118026.04
1918,8650-0,Atividades de saúde humana,ME,Simples Nacional,Catiapoa,5.28,0.0,36,75.69,0.0,Baixo,0,37860.25
1919,6920-6,Atividades contábeis,MD,Lucro Real,Japuí,14.87,0.0833,36,0.0,0.0,Baixo,0,274093.08
1920,6911-7,Atividades jurídicas,MD,Lucro Presumido,Alto da Boa Vista,47.8,0.25,7,0.0,99.4,Alto,1,222282.25
1921,4921-3,Transporte rodoviário coletivo,ME,Lucro Presumido,Cidade Nautica,6.91,0.0,36,90.26,0.1,Baixo,0,52381.76
1922,4771-7,Comércio farmacêutico,ME,Simples Nacional,Centro,5.73,0.0,36,77.46,0.0,Baixo,0,55833.07
1923,4921-3,Transporte rodoviário coletivo,MEI,MEI,Vila Nova,49.69,0.25,22,99.24,35.3,Baixo,0,4067.85
1924,8599-6,Treinamento e capacitação,GR,Lucro Real,Jardim Rio Branco,4.28,0.0,36,0.0,0.0,Baixo,0,402362.92
1925,8630-5,Atividades de atenção à saúde,EPP,Lucro Presumido,Vila Margarida,4.37,0.0,14,16.97,9.4,Baixo,0,173187.11
1926,6201-5,Desenvolvimento de software,ME,Simples Nacional,Vila Bocaina,6.12,0.0,36,80.49,0.0,Baixo,0,26028.6
1927,6201-5,Desenvolvimento de software,ME,Lucro Presumido,Vila São Jorge,75.57,0.3333,36,94.74,0.0,Baixo,0,7020.86
1928,5310-5,Atividades dos correios,EPP,Lucro Presumido,Vila Margarida,3.25,0.0,35,0.0,95.7,Alto,1,60415.69
1929,4330-4,Acabamentos em construção,ME,Lucro Presumido,Ilha Porchat,3.76,0.0,36,76.96,0.0,Baixo,0,37347.89
1930,9602-5,Cabeleireiros e similares,ME,Simples Nacional,Vila Nova,43.49,0.1667,36,74.1,0.3,Baixo,0,9037.01
1931,7711-0,Locação de automóveis,EPP,Lucro Presumido,Vila Margarida,31.57,0.0,8,55.77,87.0,Alto,0,133307.83
1932,6202-3,Desenvolvimento de sistemas,ME,Simples Nacional,Vila Bocaina,6.15,0.0,11,77.55,4.9,Baixo,0,20629.65
1933,4771-7,Comércio farmacêutico,MEI,MEI,Jardim Rio Branco,4.79,0.0,12,96.82,15.6,Baixo,0,7881.46
1934,6202-3,Desenvolvimento de sistemas,ME,Lucro Presumido,Porto Grande,37.17,0.0833,36,85.19,0.0,Baixo,0,13605.22
1935,7711-0,Locação de automóveis,EPP,Lucro Presumido,Esplanada dos Barreiros,5.55,0.0,11,30.78,17.1,Baixo,0,208631.18
1936,8650-0,Atividades de saúde humana,ME,Simples Nacional,Cidade Nautica,6.68,0.0,36,75.71,0.0,Baixo,0,37831.07
1937,9602-5,Cabeleireiros e similares,MEI,MEI,Cidade Nautica,39.77,0.0833,36,94.48,0.4,Baixo,0,1925.63
1938,8650-0,Atividades de saúde humana,MEI,MEI,Vila Margarida,8.02,0.0,25,96.63,9.8,Baixo,0,5242.43
1939,9602-5,Cabeleireiros e similares,MEI,MEI,Vila Bocaina,67.87,0.1667,31,97.06,99.1,Alto,1,1027.7
1940,5620-1,Serviços de alimentação,ME,Simples Nacional,Ilha Porchat,7.22,0.0,36,65.62,0.0,Baixo,0,31149.75
1941,4330-4,Acabamentos em construção,ME,Lucro Presumido,Alto da Boa Vista,46.18,0.1667,36,87.03,0.2,Baixo,0,21034.46
1942,8599-6,Treinamento e capacitação,GR,Lucro Real,Esplanada dos Barreiros,12.37,0.0833,36,0.0,0.0,Baixo,0,378864.74
1943,9602-5,Cabeleireiros e similares,MD,Lucro Real,Vila Nova,79.45,0.3333,36,11.33,0.1,Baixo,0,30944.87
1944,6920-6,Atividades contábeis,MD,Lucro Real,Vila São Jorge,33.97,0.0833,36,0.0,0.1,Baixo,0,198666.81
1945,9311-5,Academias e fitness,ME,Simples Nacional,Parque Bitaru,6.64,0.0,36,84.84,0.1,Baixo,0,26936.47
1946,6202-3,Desenvolvimento de sistemas,EPP,Lucro Presumido,Vila Margarida,3.9,0.0,36,13.66,0.1,Baixo,0,79339.82
1947,7490-1,Consultoria empresarial,EPP,Lucro Presumido,Parque Bitaru,5.72,0.0,36,11.49,0.0,Baixo,0,82062.13
1948,8599-6,Treinamento e capacitação,EPP,Simples Nacional,Porto Grande,28.59,0.0,36,40.71,0.0,Baixo,0,37219.21
1949,8599-6,Treinamento e capacitação,MEI,MEI,Vila Margarida,34.99,0.0833,36,96.77,0.4,Baixo,0,2028.98
1950,9602-5,Cabeleireiros e similares,ME,Lucro Presumido,Esplanada dos Barreiros,46.4,0.1667,36,74.9,0.2,Baixo,0,8757.59
1951,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Glória,8.64,0.0,16,90.35,49.8,Médio,0,51899.08
1952,4921-3,Transporte rodoviário coletivo,MD,Lucro Presumido,Catiapoa,12.18,0.0833,36,0.0,0.0,Baixo,0,719823.27
1953,5310-5,Atividades dos correios,EPP,Simples Nacional,Ilha Porchat,5.7,0.0,36,0.0,0.0,Baixo,0,64115.13
1954,4330-4,Acabamentos em construção,ME,Simples Nacional,Ilha Porchat,13.21,0.0833,36,79.83,0.0,Baixo,0,32701.06
1955,7711-0,Locação de automóveis,ME,Simples Nacional,Catiapoa,6.81,0.0,36,84.13,0.0,Baixo,0,47836.97
1956,8650-0,Atividades de saúde humana,MEI,MEI,Centro,4.57,0.0,36,96.51,0.2,Baixo,0,5437.16
1957,6911-7,Atividades jurídicas,MEI,MEI,Parque Bitaru,70.35,0.25,36,98.94,0.2,Baixo,0,1398.99
1958,4921-3,Transporte rodoviário coletivo,GR,Lucro Real,Vila São Jorge,7.47,0.0,36,0.0,0.1,Baixo,0,2838969.21
1959,7490-1,Consultoria empresarial,EPP,Simples Nacional,Centro,7.61,0.0,36,15.98,0.0,Baixo,0,77899.15
1960,7490-1,Consultoria empresarial,EPP,Lucro Presumido,Vila São Jorge,37.67,0.0833,26,40.2,95.1,Alto,1,55445.94
1961,7490-1,Consultoria empresarial,MD,Lucro Presumido,Centro,6.49,0.0,36,0.0,0.0,Baixo,0,287262.93
1962,6201-5,Desenvolvimento de software,EPP,Simples Nacional,Vila Nova,12.05,0.0833,36,37.15,0.1,Baixo,0,83854.23
1963,6920-6,Atividades contábeis,GR,Lucro Real,Cidade Nautica,6.51,0.0,2,0.0,5.1,Baixo,0,870653.11
1965,9311-5,Academias e fitness,EPP,Simples Nacional,Cidade Nautica,7.11,0.0,36,49.94,0.0,Baixo,0,88928.03
1966,6920-6,Atividades contábeis,MD,Lucro Real,Glória,6.55,0.0,29,0.0,94.7,Alto,1,298909.38
1967,4921-3,Transporte rodoviário coletivo,ME,Simples Nacional,Vila Margarida,11.94,0.0833,34,90.84,7.3,Baixo,0,49243.76
1968,8630-5,Atividades de atenção à saúde,MEI,MEI,Ilha Porchat,5.25,0.0,36,97.2,0.0,Baixo,0,5837.03
1969,8630-5,Atividades de atenção à saúde,ME,Lucro Presumido,Jardim Rio Branco,4.16,0.0,36,79.94,0.1,Baixo,0,41837.76
1970,6920-6,Atividades contábeis,MEI,MEI,Cidade Nautica,4.69,0.0,36,95.27,0.3,Baixo,0,4432.86
1971,4330-4,Acabamentos em construção,EPP,Simples Nacional,Vila Nova,68.11,0.0833,36,74.1,0.1,Baixo,0,41996.4
1972,5611-2,Restaurantes e similares,MEI,MEI,Vila São Jorge,7.04,0.0,36,93.38,0.1,Baixo,0,6764.81
