id_contribuinte,cnae,desc_cnae,porte,porte_num,regime_tributario,regime_num,bairro,risco_latente,gap_medio_pct,gap_std,taxa_omissao,taxa_retificacao,receita_media_12m,cv_receita,slope_receita_norm,razao_ultimo_media,meses_sem_fiscalizacao,n_acoes_historicas,n_meses_com_dados,irregularidade_confirmada,bench_receita_media,gap_vs_bench_pct
1628,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Alto da Boa Vista,0,3.1,6.0,0.0,0.0,3267.23,0.2987,0.011824,0.7247,36,0,12,0,62778.58030149052,94.8
1629,7490-1,Consultoria empresarial,EPP,3,Simples Nacional,2,Parque Bitaru,0,6.64,4.12,0.0,0.0,84182.11,0.1507,0.003382,0.9598,36,0,12,0,92713.56658625731,9.2
1630,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Catiapoa,2,81.31,18.98,0.4167,0.0833,5371.55,1.0064,-0.001764,0.8412,36,0,12,0,93794.93164215687,94.27
1632,8630-5,Atividades de atenção à saúde,ME,2,Lucro Presumido,3,Vila Bocaina,0,14.51,27.52,0.0833,0.0,40483.32,0.32,-0.041774,0.0,36,0,12,0,208588.24982142856,80.59
1633,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Glória,0,10.61,28.97,0.0833,0.0,204767.48,0.3813,0.02806,1.3361,36,0,12,0,537656.9499799799,61.91
1634,7711-0,Locação de automóveis,ME,2,Simples Nacional,2,Cidade Nautica,0,4.77,6.53,0.0,0.0,50263.87,0.1434,0.012988,0.798,36,0,12,0,301400.2526279957,83.32
1635,8511-2,Educação infantil,ME,2,Lucro Presumido,3,Cidade Nautica,1,38.5,21.07,0.0833,0.1667,12881.88,0.4717,0.001996,0.7689,36,0,12,0,90225.06081632653,85.72
1636,9311-5,Academias e fitness,MEI,1,MEI,1,Porto Grande,0,15.8,26.84,0.0833,0.0,3801.26,0.3602,0.06539,1.2628,36,0,12,0,177651.30473180074,97.86
1637,5310-5,Atividades dos correios,EPP,3,Simples Nacional,2,Vila Nova,0,21.09,37.24,0.1667,0.0,47330.5,0.4838,-0.053829,1.1451,36,0,12,0,46652.40631738174,0.0
1638,8630-5,Atividades de atenção à saúde,EPP,3,Simples Nacional,2,Vila Nova,1,32.77,9.55,0.0,0.0833,124425.62,0.1775,-0.012359,1.0122,36,0,12,0,208588.24982142856,40.35
1639,9602-5,Cabeleireiros e similares,EPP,3,Simples Nacional,2,Ilha Porchat,0,6.37,4.41,0.0,0.0,44083.76,0.1519,0.013233,0.8882,36,0,12,0,34897.042119708996,0.0
1640,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Glória,1,29.68,8.91,0.0,0.1667,5785.7,0.1426,0.006184,0.9658,36,0,12,0,247735.04169952212,97.66
1641,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Esplanada dos Barreiros,0,5.85,8.22,0.0,0.0,52650.14,0.1335,0.000528,0.9511,33,1,12,0,537656.9499799799,90.21
1642,6911-7,Atividades jurídicas,MD,4,Lucro Presumido,3,Vila São Jorge,2,71.3,17.7,0.1667,0.0833,119252.94,0.6979,0.073457,1.4547,36,0,12,0,131438.33464285714,9.27
1643,6911-7,Atividades jurídicas,ME,2,Simples Nacional,2,Alto da Boa Vista,0,8.67,6.9,0.0,0.0,31718.93,0.162,-6.1e-05,1.0518,36,0,12,0,131438.33464285714,75.87
1644,4120-4,Construção de edifícios,ME,2,Simples Nacional,2,Parque Bitaru,1,43.18,18.82,0.0833,0.0,32786.98,0.3864,0.010293,1.1519,36,0,12,0,393390.15080833336,91.67
1645,9602-5,Cabeleireiros e similares,MD,4,Lucro Presumido,3,Ilha Porchat,0,5.96,6.45,0.0,0.0833,145606.09,0.1255,0.009354,1.0503,36,0,12,0,34897.042119708996,0.0
1646,5310-5,Atividades dos correios,MEI,1,MEI,1,Centro,2,76.12,16.88,0.25,0.0833,710.72,0.7072,-0.038889,0.0,36,0,12,0,46652.40631738174,98.48
1647,6202-3,Desenvolvimento de sistemas,ME,2,Lucro Presumido,3,Catiapoa,0,9.21,5.37,0.0,0.0,19646.75,0.1246,-0.001102,0.88,29,1,12,1,91894.10241863075,78.62
1650,4921-3,Transporte rodoviário coletivo,ME,2,Lucro Presumido,3,Centro,1,34.76,9.01,0.0,0.0833,38361.28,0.224,-0.009578,1.0042,36,0,12,0,537656.9499799799,92.87
1651,5310-5,Atividades dos correios,ME,2,Lucro Presumido,3,Jardim Rio Branco,2,73.63,17.8,0.25,0.0833,4422.63,0.6678,-0.068499,0.0,36,0,12,0,46652.40631738174,90.52
1652,6920-6,Atividades contábeis,ME,2,Simples Nacional,2,Cidade Nautica,0,4.68,7.52,0.0,0.0,26258.49,0.1637,0.003138,1.0791,36,0,12,0,93794.93164215687,72.0
1653,6911-7,Atividades jurídicas,MEI,1,MEI,1,Vila Bocaina,0,10.8,29.18,0.0833,0.0,4705.91,0.3512,-0.018201,1.0518,12,1,12,0,131438.33464285714,96.42
1654,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Porto Grande,0,5.82,6.53,0.0,0.0,35598.18,0.186,0.009837,1.3182,36,0,12,0,102203.3056008454,65.17
1655,6201-5,Desenvolvimento de software,ME,2,Simples Nacional,2,Parque Bitaru,0,4.03,7.22,0.0,0.0,26275.2,0.1497,0.009441,1.0338,12,1,12,0,133409.7116222222,80.3
1656,5611-2,Restaurantes e similares,EPP,3,Simples Nacional,2,Cidade Nautica,1,29.5,10.78,0.0,0.0,98148.93,0.1811,0.015871,1.2272,36,0,12,0,102203.3056008454,3.97
1657,6920-6,Atividades contábeis,EPP,3,Simples Nacional,2,Vila Margarida,0,3.54,6.1,0.0,0.0833,87388.94,0.182,0.031857,1.0469,36,0,12,0,93794.93164215687,6.83
1658,8650-0,Atividades de saúde humana,MEI,1,MEI,1,Alto da Boa Vista,1,27.26,8.0,0.0,0.0,4086.37,0.1867,0.001584,0.9575,36,0,12,0,155738.17786195286,97.38
1659,5310-5,Atividades dos correios,ME,2,Lucro Presumido,3,Vila Bocaina,0,6.84,3.91,0.0,0.0,16886.16,0.1316,0.00426,1.0041,10,1,12,0,46652.40631738174,63.8
1660,6201-5,Desenvolvimento de software,EPP,3,Simples Nacional,2,Alto da Boa Vista,1,59.01,30.8,0.3333,0.0,38871.28,0.7501,-0.10926,0.0,22,1,12,1,133409.7116222222,70.86
1661,4120-4,Construção de edifícios,ME,2,Simples Nacional,2,Catiapoa,0,4.66,6.62,0.0,0.0833,49705.1,0.1949,0.018892,0.9497,36,0,12,0,393390.15080833336,87.36
1662,8511-2,Educação infantil,EPP,3,Lucro Presumido,3,Alto da Boa Vista,0,12.2,28.16,0.0833,0.0,57344.48,0.4688,-0.021228,0.7362,36,0,12,0,90225.06081632653,36.44
1663,6202-3,Desenvolvimento de sistemas,EPP,3,Simples Nacional,2,Catiapoa,1,40.94,20.25,0.0833,0.0833,46542.36,0.378,0.060472,1.1028,36,0,12,0,91894.10241863075,49.35
1664,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Catiapoa,0,3.44,4.0,0.0,0.0833,146002.61,0.1603,-0.014474,1.0712,36,0,12,0,155738.17786195286,6.25
1665,6911-7,Atividades jurídicas,MEI,1,MEI,1,Jardim Rio Branco,1,37.01,21.05,0.0833,0.1667,3149.53,0.3839,-0.023612,1.1951,10,1,12,0,131438.33464285714,97.6
1666,4330-4,Acabamentos em construção,ME,2,Simples Nacional,2,Centro,1,33.49,22.98,0.0833,0.0833,24802.68,0.4339,0.055551,0.8624,36,0,12,0,162118.29751887813,84.7
1667,4120-4,Construção de edifícios,MEI,1,MEI,1,Vila Margarida,0,7.77,6.77,0.0,0.0,7574.1,0.2302,0.030821,0.9066,2,1,12,0,393390.15080833336,98.07
1668,4330-4,Acabamentos em construção,MD,4,Lucro Real,4,Glória,1,30.77,7.21,0.0,0.1667,323704.2,0.1698,-0.00048,0.6601,36,0,12,0,162118.29751887813,0.0
1669,8650-0,Atividades de saúde humana,MD,4,Lucro Presumido,3,Japuí,1,36.14,11.27,0.0,0.1667,344602.19,0.2513,0.014412,0.9652,36,0,12,0,155738.17786195286,0.0
1670,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Ilha Porchat,1,36.52,22.14,0.0833,0.0,19239.81,0.3709,0.060438,1.1209,36,0,12,0,133409.7116222222,85.58
1671,8511-2,Educação infantil,MD,4,Lucro Real,4,Vila São Jorge,0,2.72,6.28,0.0,0.1667,238962.4,0.3292,-0.000691,0.5804,36,0,12,0,90225.06081632653,0.0
1672,4921-3,Transporte rodoviário coletivo,ME,2,Simples Nacional,2,Cidade Nautica,0,6.29,5.62,0.0,0.0833,53744.15,0.1418,0.009552,0.8991,36,0,12,0,537656.9499799799,90.0
1673,9602-5,Cabeleireiros e similares,ME,2,Lucro Presumido,3,Cidade Nautica,1,36.77,21.23,0.0833,0.0,9169.82,0.3731,0.04003,0.9657,36,0,12,0,34897.042119708996,73.72
1674,5310-5,Atividades dos correios,MEI,1,MEI,1,Vila Nova,0,6.02,5.03,0.0,0.1667,2982.45,0.1593,0.021971,0.9593,21,1,12,1,46652.40631738174,93.61
1675,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Japuí,0,5.08,5.59,0.0,0.0,2954.87,0.1786,0.005209,0.9244,17,1,12,0,34897.042119708996,91.53
1676,7490-1,Consultoria empresarial,MEI,1,MEI,1,Porto Grande,0,2.87,7.11,0.0,0.0,3965.5,0.123,0.00281,0.731,9,1,12,0,92713.56658625731,95.72
1678,6911-7,Atividades jurídicas,MEI,1,MEI,1,Vila Nova,0,4.28,8.72,0.0,0.0,4650.86,0.1352,0.005069,1.0573,36,0,12,0,131438.33464285714,96.46
1679,8599-6,Treinamento e capacitação,EPP,3,Simples Nacional,2,Ilha Porchat,0,6.73,6.37,0.0,0.0,48345.32,0.3774,0.001092,0.6557,36,0,12,0,62778.58030149052,22.99
1680,6911-7,Atividades jurídicas,EPP,3,Lucro Presumido,3,Vila Nova,1,34.26,22.76,0.0833,0.1667,76785.68,0.3702,-0.017384,0.9123,36,0,12,0,131438.33464285714,41.58
1681,5620-1,Serviços de alimentação,EPP,3,Lucro Presumido,3,Parque Bitaru,0,7.05,7.22,0.0,0.0833,108388.62,0.2233,0.010671,1.2995,36,0,12,0,90611.88504413291,0.0
1682,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Vila São Jorge,0,7.33,4.45,0.0,0.1667,144421.21,0.137,0.013819,1.0194,36,0,12,0,155738.17786195286,7.27
1683,4771-7,Comércio farmacêutico,MD,4,Lucro Real,4,Porto Grande,1,46.9,32.95,0.25,0.0,525365.86,0.6357,-0.059393,1.0915,36,0,12,0,247735.04169952212,0.0
1684,8512-1,Ensino fundamental,MEI,1,MEI,1,Jardim Rio Branco,0,5.96,7.48,0.0,0.0,4123.22,0.3183,0.018473,0.7245,36,0,12,0,108039.5574796748,96.18
1685,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Japuí,1,44.92,18.66,0.0833,0.1667,1752.5,0.368,-0.011137,1.4302,36,0,12,0,34897.042119708996,94.98
1686,9311-5,Academias e fitness,MEI,1,MEI,1,Alto da Boa Vista,0,6.21,3.55,0.0,0.0,4112.51,0.1349,0.01808,1.0349,36,0,12,0,177651.30473180074,97.69
1687,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Vila São Jorge,1,44.25,26.95,0.1667,0.0833,1751.13,0.6678,0.048144,0.725,30,1,12,1,62778.58030149052,97.21
1688,8512-1,Ensino fundamental,EPP,3,Lucro Presumido,3,Esplanada dos Barreiros,1,36.64,23.34,0.0833,0.0833,51415.01,0.5123,-0.0438,0.6391,36,0,12,0,108039.5574796748,52.41
1689,9602-5,Cabeleireiros e similares,EPP,3,Simples Nacional,2,Japuí,0,11.38,28.05,0.0833,0.0,40412.4,0.3644,-0.018032,0.8317,36,0,12,0,34897.042119708996,0.0
1690,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Parque Bitaru,1,48.89,31.77,0.25,0.0,3656.63,0.6382,-0.010956,0.0,36,0,12,0,537656.9499799799,99.32
1691,6920-6,Atividades contábeis,ME,2,Lucro Presumido,3,Vila Margarida,0,12.53,28.89,0.0833,0.0,24147.49,0.3424,0.037395,1.0191,36,0,12,0,93794.93164215687,74.26
1692,6911-7,Atividades jurídicas,MEI,1,MEI,1,Jardim Rio Branco,0,5.18,5.53,0.0,0.0,5350.14,0.1357,0.029085,1.0209,30,1,12,0,131438.33464285714,95.93
1693,7711-0,Locação de automóveis,MEI,1,MEI,1,Japuí,2,74.03,18.34,0.25,0.0,1897.29,0.7146,-0.053044,0.0,36,0,12,0,301400.2526279957,99.37
1694,9311-5,Academias e fitness,MEI,1,MEI,1,Vila Nova,0,5.42,5.91,0.0,0.0833,4157.97,0.1596,0.011163,1.1456,36,0,12,0,177651.30473180074,97.66
1695,6911-7,Atividades jurídicas,MEI,1,MEI,1,Vila Bocaina,1,39.78,30.0,0.1667,0.0833,3080.42,0.5352,0.10154,1.1288,36,0,12,0,131438.33464285714,97.66
1696,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Japuí,2,73.98,20.76,0.3333,0.0833,1983.22,0.813,0.09643,1.6599,36,0,12,0,537656.9499799799,99.63
1697,5310-5,Atividades dos correios,MD,4,Lucro Real,4,Glória,0,3.88,6.35,0.0,0.0,194789.53,0.1483,0.013179,1.0017,5,1,12,1,46652.40631738174,0.0
1698,7490-1,Consultoria empresarial,MD,4,Lucro Presumido,3,Ilha Porchat,2,66.6,14.54,0.0833,0.0833,97831.44,0.4079,0.027546,1.0608,3,1,12,1,92713.56658625731,0.0
1699,8650-0,Atividades de saúde humana,EPP,3,Lucro Presumido,3,Esplanada dos Barreiros,1,41.21,29.14,0.1667,0.0833,89153.67,0.5292,0.038233,0.8462,36,0,12,0,155738.17786195286,42.75
1700,6201-5,Desenvolvimento de software,MEI,1,MEI,1,Centro,0,4.68,7.92,0.0,0.0,4326.79,0.1183,-0.006564,0.9008,4,1,12,0,133409.7116222222,96.76
1702,7711-0,Locação de automóveis,GR,5,Lucro Real,4,Jardim Rio Branco,0,6.82,5.39,0.0,0.0833,2615143.37,0.1661,0.016098,1.0737,36,0,12,0,301400.2526279957,0.0
1703,5310-5,Atividades dos correios,EPP,3,Simples Nacional,2,Catiapoa,1,40.06,29.08,0.1667,0.0833,38729.07,0.5377,0.062613,1.3171,36,0,12,0,46652.40631738174,16.98
1704,4771-7,Comércio farmacêutico,MD,4,Lucro Real,4,Ilha Porchat,2,68.16,13.43,0.0833,0.0,310945.84,0.4438,0.031393,1.6083,36,0,12,0,247735.04169952212,0.0
1705,4120-4,Construção de edifícios,MEI,1,MEI,1,Vila São Jorge,0,4.6,7.88,0.0,0.0,7854.6,0.1987,0.01112,0.7849,36,0,12,0,393390.15080833336,98.0
1706,4330-4,Acabamentos em construção,ME,2,Lucro Presumido,3,Jardim Rio Branco,0,3.81,4.82,0.0,0.0,36256.48,0.2735,0.018562,0.7217,36,0,12,0,162118.29751887813,77.64
1707,8512-1,Ensino fundamental,MEI,1,MEI,1,Vila Nova,0,13.7,27.33,0.0833,0.0833,3633.93,0.4687,-0.034795,0.0,36,0,12,0,108039.5574796748,96.64
1708,5310-5,Atividades dos correios,EPP,3,Simples Nacional,2,Jardim Rio Branco,0,5.17,5.93,0.0,0.0,61380.47,0.1187,-0.007896,0.8531,36,0,12,0,46652.40631738174,0.0
1709,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Cidade Nautica,1,31.86,9.97,0.0,0.0833,5375.84,0.1982,0.004099,0.8281,36,0,12,0,247735.04169952212,97.83
1710,5611-2,Restaurantes e similares,MEI,1,MEI,1,Parque Bitaru,0,5.26,6.32,0.0,0.0,7131.04,0.1451,-0.004425,1.0604,36,0,12,0,102203.3056008454,93.02
1711,5611-2,Restaurantes e similares,EPP,3,Lucro Presumido,3,Catiapoa,1,35.74,22.04,0.0833,0.25,83635.75,0.3765,-0.034947,1.0914,26,1,12,0,102203.3056008454,18.17
1712,8650-0,Atividades de saúde humana,EPP,3,Simples Nacional,2,Ilha Porchat,0,5.77,5.9,0.0,0.25,139253.23,0.1675,0.022879,1.0972,36,0,12,0,155738.17786195286,10.59
1713,9602-5,Cabeleireiros e similares,EPP,3,Lucro Presumido,3,Centro,1,30.03,7.8,0.0,0.25,31643.14,0.1639,0.013172,0.9158,36,0,12,0,34897.042119708996,9.32
1714,8650-0,Atividades de saúde humana,ME,2,Simples Nacional,2,Porto Grande,1,33.49,7.58,0.0,0.3333,25808.35,0.1345,0.006716,1.0205,21,1,12,1,155738.17786195286,83.43
1715,8599-6,Treinamento e capacitação,MD,4,Lucro Real,4,Alto da Boa Vista,0,5.45,6.52,0.0,0.0,155354.39,0.291,0.001373,0.7533,36,0,12,0,62778.58030149052,0.0
1716,4120-4,Construção de edifícios,ME,2,Lucro Presumido,3,Glória,2,63.99,15.64,0.0833,0.0833,19565.29,0.4358,-0.034109,0.993,36,0,12,0,393390.15080833336,95.03
1717,9602-5,Cabeleireiros e similares,EPP,3,Lucro Presumido,3,Porto Grande,0,5.3,7.29,0.0,0.0,42670.7,0.1966,-0.005736,1.1806,36,0,12,0,34897.042119708996,0.0
1718,7711-0,Locação de automóveis,EPP,3,Lucro Presumido,3,Vila Bocaina,0,6.8,3.84,0.0,0.0833,179879.84,0.105,0.011736,1.1685,36,0,12,0,301400.2526279957,40.32
1719,4330-4,Acabamentos em construção,MEI,1,MEI,1,Alto da Boa Vista,0,5.6,7.1,0.0,0.0,5829.48,0.247,0.005098,0.745,36,0,12,0,162118.29751887813,96.4
1720,6201-5,Desenvolvimento de software,MD,4,Lucro Presumido,3,Parque Bitaru,2,64.68,15.4,0.0833,0.0,136245.78,0.4287,0.008152,1.4618,8,1,12,1,133409.7116222222,0.0
1721,4120-4,Construção de edifícios,MEI,1,MEI,1,Glória,0,7.21,4.5,0.0,0.0833,7828.17,0.1959,0.008532,0.6261,36,0,12,0,393390.15080833336,98.01
1722,4330-4,Acabamentos em construção,MEI,1,MEI,1,Glória,2,74.02,20.32,0.3333,0.0,1624.07,0.8242,-0.00887,0.0,36,0,12,0,162118.29751887813,99.0
1723,5620-1,Serviços de alimentação,GR,5,Lucro Real,4,Vila Nova,1,30.54,8.72,0.0,0.1667,822449.46,0.2189,0.005301,1.0525,36,0,12,0,90611.88504413291,0.0
1724,6911-7,Atividades jurídicas,EPP,3,Lucro Presumido,3,Vila Margarida,1,46.73,26.31,0.1667,0.0833,58564.43,0.4881,0.059108,1.187,36,0,12,0,131438.33464285714,55.44
1725,8650-0,Atividades de saúde humana,ME,2,Lucro Presumido,3,Glória,0,6.4,4.38,0.0,0.0,37656.57,0.1202,-0.014701,0.9524,36,0,12,0,155738.17786195286,75.82
1726,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Vila Margarida,1,36.59,24.64,0.0833,0.1667,24436.91,0.419,0.020176,1.1364,36,0,12,0,102203.3056008454,76.09
1727,6201-5,Desenvolvimento de software,EPP,3,Lucro Presumido,3,Centro,0,6.29,5.77,0.0,0.0,91046.46,0.1363,-0.020286,0.8134,36,0,12,0,133409.7116222222,31.75
1728,6920-6,Atividades contábeis,MD,4,Lucro Presumido,3,Centro,0,3.2,6.4,0.0,0.0,326106.94,0.1344,0.023367,1.0428,36,0,12,0,93794.93164215687,0.0
1729,9602-5,Cabeleireiros e similares,ME,2,Lucro Presumido,3,Esplanada dos Barreiros,1,44.09,27.22,0.1667,0.0833,8359.94,0.5132,-0.068539,0.0,27,1,12,1,34897.042119708996,76.04
1730,4771-7,Comércio farmacêutico,EPP,3,Lucro Presumido,3,Vila Bocaina,1,43.43,28.01,0.1667,0.1667,137615.66,0.4963,0.006008,0.0,22,1,12,0,247735.04169952212,44.45
1731,7490-1,Consultoria empresarial,MEI,1,MEI,1,Cidade Nautica,0,3.66,3.21,0.0,0.0,4006.5,0.1931,0.027672,0.7925,36,0,12,0,92713.56658625731,95.68
1733,6911-7,Atividades jurídicas,MEI,1,MEI,1,Cidade Nautica,1,31.6,10.72,0.0,0.0833,3482.7,0.1701,0.010777,1.1674,36,0,12,0,131438.33464285714,97.35
1734,5611-2,Restaurantes e similares,ME,2,Lucro Presumido,3,Centro,1,31.59,10.49,0.0,0.3333,24335.99,0.3046,0.014474,1.4781,36,0,12,0,102203.3056008454,76.19
1735,4921-3,Transporte rodoviário coletivo,EPP,3,Simples Nacional,2,Ilha Porchat,0,13.4,27.46,0.0833,0.0,186226.15,0.3455,0.01091,1.2283,36,0,12,0,537656.9499799799,65.36
1736,6920-6,Atividades contábeis,MEI,1,MEI,1,Esplanada dos Barreiros,1,39.22,20.95,0.0833,0.0,2706.8,0.3979,0.003957,1.2783,36,0,12,0,93794.93164215687,97.11
1737,5620-1,Serviços de alimentação,ME,2,Lucro Presumido,3,Cidade Nautica,1,30.14,7.09,0.0,0.25,20278.31,0.2342,0.017213,1.4021,11,1,12,1,90611.88504413291,77.62
1738,6202-3,Desenvolvimento de sistemas,EPP,3,Lucro Presumido,3,Catiapoa,1,33.86,22.04,0.0833,0.1667,53478.02,0.3408,-0.023169,1.2131,7,1,12,1,91894.10241863075,41.8
1739,7490-1,Consultoria empresarial,GR,5,Lucro Real,4,Jardim Rio Branco,0,12.58,28.05,0.0833,0.0,626089.83,0.3516,0.014492,1.2613,36,0,12,0,92713.56658625731,0.0
1740,4771-7,Comércio farmacêutico,ME,2,Simples Nacional,2,Alto da Boa Vista,0,6.09,5.66,0.0,0.0,57622.27,0.1196,0.012983,1.0478,11,1,12,0,247735.04169952212,76.74
1741,8511-2,Educação infantil,MEI,1,MEI,1,Porto Grande,0,12.06,28.24,0.0833,0.0,3257.21,0.4734,-0.006664,0.707,36,0,12,0,90225.06081632653,96.39
1742,4330-4,Acabamentos em construção,MEI,1,MEI,1,Cidade Nautica,2,67.88,14.99,0.0833,0.0,1681.8,0.488,-0.001989,0.5755,4,1,12,1,162118.29751887813,98.96
1743,9602-5,Cabeleireiros e similares,ME,2,Simples Nacional,2,Jardim Rio Branco,0,9.28,6.79,0.0,0.0,14603.38,0.1633,0.021863,1.1488,36,0,12,0,34897.042119708996,58.15
1744,6201-5,Desenvolvimento de software,ME,2,Lucro Presumido,3,Glória,0,2.21,7.53,0.0,0.0,28715.07,0.1784,-0.000552,0.8689,36,0,12,0,133409.7116222222,78.48
1746,4120-4,Construção de edifícios,MEI,1,MEI,1,Japuí,1,36.24,21.83,0.0833,0.0833,4988.82,0.3858,0.021582,0.8936,10,1,12,1,393390.15080833336,98.73
1747,6201-5,Desenvolvimento de software,MD,4,Lucro Presumido,3,Vila Bocaina,2,76.8,19.08,0.3333,0.0833,88243.19,0.8302,-0.040113,1.2347,36,0,12,0,133409.7116222222,33.86
1748,6911-7,Atividades jurídicas,EPP,3,Lucro Presumido,3,Ilha Porchat,0,11.26,28.55,0.0833,0.0,97365.09,0.3694,0.046219,0.8564,36,0,12,0,131438.33464285714,25.92
1749,9311-5,Academias e fitness,MD,4,Lucro Real,4,Centro,2,67.85,16.1,0.1667,0.0,112158.56,0.5576,0.029246,0.8808,36,0,12,0,177651.30473180074,36.87
1750,4921-3,Transporte rodoviário coletivo,MEI,1,MEI,1,Parque Bitaru,1,39.21,21.04,0.0833,0.1667,4545.18,0.4013,0.000324,0.9783,36,0,12,0,537656.9499799799,99.15
1751,6920-6,Atividades contábeis,MEI,1,MEI,1,Vila Margarida,1,29.67,11.06,0.0,0.0833,3199.56,0.1563,-0.00959,0.814,36,0,12,0,93794.93164215687,96.59
1752,4120-4,Construção de edifícios,GR,5,Lucro Real,4,Porto Grande,0,3.5,6.19,0.0,0.0,3240298.99,0.2391,0.039186,0.7971,36,0,12,0,393390.15080833336,0.0
1753,7490-1,Consultoria empresarial,MD,4,Lucro Real,4,Parque Bitaru,1,40.26,29.57,0.1667,0.0833,170773.22,0.5121,-0.033775,1.1286,36,0,12,0,92713.56658625731,0.0
1754,9311-5,Academias e fitness,GR,5,Lucro Real,4,Glória,0,5.32,5.92,0.0,0.1667,958998.92,0.1578,-0.009909,0.7341,36,0,12,0,177651.30473180074,0.0
1755,6202-3,Desenvolvimento de sistemas,EPP,3,Simples Nacional,2,Porto Grande,0,11.21,28.8,0.0833,0.0,68115.74,0.3522,0.02879,1.0661,13,1,12,1,91894.10241863075,25.88
1756,5611-2,Restaurantes e similares,MEI,1,MEI,1,Catiapoa,0,13.06,27.64,0.0833,0.0,6575.13,0.359,0.067475,1.3831,36,0,12,0,102203.3056008454,93.57
1757,7711-0,Locação de automóveis,GR,5,Lucro Real,4,Vila Margarida,1,34.28,6.66,0.0,0.1667,1866417.44,0.1643,0.001291,0.9544,9,1,12,1,301400.2526279957,0.0
1758,8650-0,Atividades de saúde humana,MD,4,Lucro Real,4,Vila Nova,2,72.29,15.16,0.1667,0.0833,140729.45,0.5871,-0.10675,0.0,36,0,12,0,155738.17786195286,9.64
1759,8512-1,Ensino fundamental,MEI,1,MEI,1,Glória,0,2.9,5.09,0.0,0.1667,4080.9,0.2711,-0.007054,0.6893,36,0,12,0,108039.5574796748,96.22
1760,5310-5,Atividades dos correios,MEI,1,MEI,1,Centro,0,3.09,5.16,0.0,0.0833,3087.42,0.1184,0.003959,0.9304,36,0,12,0,46652.40631738174,93.38
1761,6202-3,Desenvolvimento de sistemas,MEI,1,MEI,1,Jardim Rio Branco,0,6.33,6.86,0.0,0.1667,3466.69,0.0827,0.003859,0.9193,36,0,12,0,91894.10241863075,96.23
1762,8630-5,Atividades de atenção à saúde,MEI,1,MEI,1,Vila São Jorge,0,5.26,7.32,0.0,0.0,5925.57,0.1237,0.014366,0.9348,36,0,12,0,208588.24982142856,97.16
1763,8511-2,Educação infantil,MEI,1,MEI,1,Esplanada dos Barreiros,0,22.31,36.45,0.1667,0.0,2582.08,0.5922,0.044045,0.6603,36,0,12,0,90225.06081632653,97.14
1764,9311-5,Academias e fitness,GR,5,Lucro Real,4,Vila Bocaina,1,43.38,35.37,0.25,0.0833,547926.55,0.6613,0.06202,1.4959,36,0,12,0,177651.30473180074,0.0
1765,7711-0,Locação de automóveis,GR,5,Lucro Real,4,Japuí,0,5.89,4.52,0.0,0.0,2702310.47,0.1347,0.001961,0.7958,36,0,12,0,301400.2526279957,0.0
1767,9602-5,Cabeleireiros e similares,MEI,1,MEI,1,Esplanada dos Barreiros,0,14.32,27.63,0.0833,0.0833,2798.33,0.3272,-0.028621,1.0416,14,1,12,1,34897.042119708996,91.98
1768,8599-6,Treinamento e capacitação,MEI,1,MEI,1,Vila São Jorge,0,8.4,5.98,0.0,0.0,2926.81,0.3225,-0.002438,0.5901,29,1,12,1,62778.58030149052,95.34
1770,5310-5,Atividades dos correios,EPP,3,Lucro Presumido,3,Parque Bitaru,0,5.4,6.52,0.0,0.0,56053.06,0.1551,0.024256,1.1296,36,0,12,0,46652.40631738174,0.0
1771,8511-2,Educação infantil,MEI,1,MEI,1,Japuí,1,32.65,21.95,0.0833,0.0,2606.2,0.4483,0.026774,0.6078,36,0,12,0,90225.06081632653,97.11
1772,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Centro,0,6.37,6.18,0.0,0.0,7643.03,0.1427,0.004616,0.9038,36,0,12,0,247735.04169952212,96.91
1773,6911-7,Atividades jurídicas,MD,4,Lucro Presumido,3,Glória,0,5.61,5.51,0.0,0.1667,420080.94,0.1247,0.00049,0.8893,36,0,12,0,131438.33464285714,0.0
1774,4771-7,Comércio farmacêutico,MEI,1,MEI,1,Centro,0,7.53,7.46,0.0,0.0833,7589.36,0.1219,0.002917,0.9541,36,0,12,0,247735.04169952212,96.94
